time,open,high,low,close,DEMA,DEMA,Volume,Volume MA
2021-08-20T16:25:00Z,1.16971,1.1699,1.16967,1.16989,1.1686989204022284,1.1697905304979677,568,620.35
2021-08-20T16:30:00Z,1.16989,1.16992,1.16968,1.16982,1.1688029449240933,1.169882197928079,431,600.65
2021-08-20T16:35:00Z,1.16982,1.16995,1.16974,1.16982,1.1689005347346668,1.1699415059456546,491,577.8
2021-08-20T16:40:00Z,1.16982,1.17003,1.16972,1.17003,1.169008182176515,1.170046612769134,400,549.15
2021-08-20T16:45:00Z,1.17003,1.17045,1.16992,1.17031,1.1691306538332515,1.1702089863362852,734,552
2021-08-20T16:50:00Z,1.17031,1.17045,1.17028,1.17033,1.169247059766543,1.1703276335560713,516,546.5
2021-08-20T16:55:00Z,1.17033,1.17044,1.17019,1.17031,1.169354642391213,1.170400525213744,746,550.1
2021-08-20T17:00:00Z,1.17031,1.17038,1.1701,1.17013,1.1694415809964678,1.1703868237543762,485,554.1
2021-08-20T17:05:00Z,1.17013,1.17019,1.17007,1.1701,1.1695205864817548,1.170359244306225,294,545.85
2021-08-20T17:10:00Z,1.1701,1.17013,1.16997,1.16997,1.1695844118659329,1.170289236764695,358,537.45
2021-08-20T17:15:00Z,1.16997,1.17002,1.16983,1.16985,1.1696346952569163,1.1701921495091352,348,526.7
2021-08-20T17:20:00Z,1.16985,1.16988,1.16967,1.16968,1.1696683713971405,1.170059648139409,351,515.5
2021-08-20T17:25:00Z,1.16968,1.1697899999999999,1.16958,1.1696199999999999,1.1696948623341223,1.1699385638129176,399,513.15
2021-08-20T17:30:00Z,1.1696199999999999,1.16978,1.16955,1.16957,1.1697153564865088,1.1698304474021946,263,499.05
2021-08-20T17:35:00Z,1.16957,1.16958,1.16938,1.16939,1.1697202104019004,1.169689957989985,317,487.05
2021-08-20T17:40:00Z,1.16939,1.1694499999999999,1.16932,1.16932,1.1697188007168746,1.1695628548961927,174,460.35
2021-08-20T17:45:00Z,1.16932,1.16942,1.16929,1.16942,1.1697245754740393,1.1695027989442754,178,435.9
2021-08-20T17:50:00Z,1.16942,1.16952,1.16931,1.16936,1.1697248241822502,1.169440024333677,267,420.75
2021-08-20T17:55:00Z,1.16936,1.16946,1.16933,1.16946,1.1697321820644822,1.1694284140791882,387,409.45
2021-08-20T18:00:00Z,1.16946,1.16973,1.16944,1.16956,1.169746244942983,1.169454743939268,493,410
2021-08-20T18:05:00Z,1.16956,1.16957,1.16948,1.16951,1.1697550953818563,1.1694593203269488,233,393.25
2021-08-20T18:10:00Z,1.16951,1.16953,1.16942,1.16942,1.1697559679394136,1.1694343071541746,202,381.8
2021-08-20T18:15:00Z,1.16942,1.16948,1.16929,1.16931,1.1697477984426579,1.1693807261987088,284,371.45
2021-08-20T18:20:00Z,1.16931,1.16941,1.16921,1.16924,1.169734201304833,1.1693193794037702,346,368.75
2021-08-20T18:25:00Z,1.16924,1.16935,1.16924,1.1693,1.169725503291324,1.1692955231392652,267,345.4
2021-08-20T18:30:00Z,1.1693,1.16951,1.1693,1.1695,1.1697321984302709,1.169345816941067,231,331.15
2021-08-20T18:35:00Z,1.1695,1.16967,1.1695,1.16966,1.1697503246259227,1.1694374742152958,201,303.9
2021-08-20T18:40:00Z,1.16966,1.16972,1.16954,1.16958,1.1697607666471668,1.1694797415074556,182,288.75
2021-08-20T18:45:00Z,1.16958,1.16959,1.1695,1.16957,1.1697693588141866,1.1695080446862582,146,281.35
2021-08-20T18:50:00Z,1.16957,1.16959,1.1695,1.16954,1.1697746769063657,1.1695191221964898,115,269.2
2021-08-20T18:55:00Z,1.16954,1.16974,1.16953,1.16963,1.1697861455844498,1.169556979961306,560,279.8
2021-08-20T19:00:00Z,1.16963,1.16969,1.16958,1.16963,1.1697964922640889,1.1695847366481233,477,286.1
2021-08-20T19:05:00Z,1.16963,1.16964,1.16958,1.1696199999999999,1.1698050183728,1.1696015080947324,143,273.3
2021-08-20T19:10:00Z,1.1696199999999999,1.16977,1.1696,1.16972,1.1698202936951851,1.169646404415364,228,271.55
2021-08-20T19:15:00Z,1.16972,1.1698,1.16972,1.16976,1.1698373159459603,1.1696921150294937,351,273.25
2021-08-20T19:20:00Z,1.16976,1.1698,1.1697,1.16972,1.1698498346542754,1.1697117356875641,363,282.7
2021-08-20T19:25:00Z,1.16972,1.16983,1.16963,1.16978,1.1698658046965849,1.1697449780888323,329,290.25
2021-08-20T19:30:00Z,1.16978,1.16983,1.16971,1.16983,1.1698842594650583,1.1697849179412902,237,288.75
2021-08-20T19:35:00Z,1.16983,1.16985,1.16968,1.16971,1.1698919845174398,1.1697734754312403,344,286.6
2021-08-20T19:40:00Z,1.16971,1.16986,1.16968,1.16984,1.1699088318502726,1.1698066924143886,148,269.35
2021-08-20T19:45:00Z,1.16984,1.16987,1.16971,1.16978,1.1699196642680851,1.169810194943128,237,269.55
2021-08-20T19:50:00Z,1.16978,1.16981,1.16973,1.16978,1.1699294489578564,1.1698115414311892,226,270.75
2021-08-20T19:55:00Z,1.16978,1.17022,1.16978,1.17022,1.169972084576584,1.1699568546527443,850,299.05
2021-08-20T20:00:00Z,1.17022,1.17037,1.17011,1.17014,1.1700056715747607,1.1700363831844387,584,310.95
2021-08-20T20:05:00Z,1.17014,1.17038,1.17014,1.1702299999999999,1.1700438029458962,1.1701227987078227,242,309.7
2021-08-20T20:10:00Z,1.1702299999999999,1.17028,1.17019,1.17025,1.1700808264792728,1.170190802530656,670,331.65
2021-08-20T20:15:00Z,1.17025,1.17031,1.17025,1.17031,1.170119876920534,1.1702581174027786,61,324.65
2021-08-20T20:20:00Z,1.17031,1.17045,1.1703,1.17041,1.170163906371432,1.1703379524030335,168,323.95
2021-08-20T20:25:00Z,1.17041,1.17044,1.17033,1.17041,1.1702049287036582,1.1703937774064097,145,323.9
2021-08-20T20:30:00Z,1.17041,1.17043,1.17038,1.17038,1.1702408052530089,1.170421766791929,74,321.85
2021-08-20T20:35:00Z,1.17038,1.17038,1.17032,1.17033,1.1702702925171298,1.1704225938420063,93,298.5
2021-08-20T20:40:00Z,1.17033,1.17033,1.17012,1.17012,1.1702814565890582,1.1703506650460413,239,286.6
2021-08-20T20:45:00Z,1.17012,1.17017,1.16997,1.17001,1.1702830556318664,1.1702585254373028,304,294.65
2021-08-20T20:50:00Z,1.17001,1.17008,1.16991,1.1699599999999999,1.1702802671194692,1.1701721005607986,323,299.4
2021-08-20T20:55:00Z,1.1699599999999999,1.17002,1.16988,1.16995,1.1702764315613212,1.1701039285174926,235,293.6
2021-08-22T21:05:00Z,1.16995,1.16995,1.16924,1.16924,1.1702177945365775,1.169818493397015,7,275.8
2021-08-22T21:10:00Z,1.16924,1.16931,1.1692,1.16925,1.1701629315321342,1.1696115990305131,4,259.55
2021-08-22T21:15:00Z,1.16925,1.16927,1.16922,1.16927,1.1701124210362495,1.1694677573792016,2,247.8
2021-08-22T21:20:00Z,1.16927,1.16927,1.16913,1.16913,1.170053733844875,1.1693186482612425,10,231.1
2021-08-22T21:25:00Z,1.16913,1.16924,1.16913,1.16924,1.1700065970198583,1.1692489587438901,4,223.9
2021-08-22T21:30:00Z,1.16924,1.16935,1.16924,1.16934,1.1699695951340665,1.1692350687779305,113,217.7
2021-08-22T21:35:00Z,1.16934,1.16935,1.16924,1.16928,1.1699298566072218,1.1692094046262407,59,209.35
2021-08-22T21:40:00Z,1.16928,1.16935,1.16925,1.16935,1.169897556865052,1.16921769871887,20,167.85
2021-08-22T21:45:00Z,1.16935,1.16942,1.16929,1.16938,1.1698692054969593,1.169237541914139,87,143
2021-08-22T21:50:00Z,1.16938,1.16942,1.16931,1.16938,1.1698422818303775,1.1692555347336449,30,132.4
2021-08-22T21:55:00Z,1.16938,1.1694499999999999,1.16929,1.1694499999999999,1.1698221000346127,1.169294834563772,31,100.45
2021-08-22T22:00:00Z,1.1694499999999999,1.17006,1.16916,1.17001,1.1698459582077116,1.1695113961173689,752,135
2021-08-22T22:05:00Z,1.17001,1.17004,1.16974,1.16981,1.1698528554167775,1.1696067341452354,179,135.55
2021-08-22T22:10:00Z,1.16981,1.17007,1.16981,1.16992,1.1698676146544937,1.1697136386384275,300,143.3
2021-08-22T22:15:00Z,1.16992,1.16994,1.16978,1.1697899999999999,1.169871323409257,1.1697490494598726,1285,203.85
2021-08-22T22:20:00Z,1.1697899999999999,1.16981,1.16964,1.16964,1.1698630878946663,1.1697245211846459,78,203.1
2021-08-22T22:25:00Z,1.16964,1.16973,1.16964,1.16968,1.1698582182975454,1.1697185304819027,69,194.6
2021-08-22T22:30:00Z,1.16968,1.16973,1.16963,1.16964,1.1698503733241208,1.1697000233013257,84,183.6
2021-08-22T22:35:00Z,1.16964,1.16965,1.16938,1.16938,1.1698228157406954,1.1695996995423834,59,170.4
2021-08-22T22:40:00Z,1.16938,1.16947,1.16938,1.16944,1.1698013097734645,1.1695451125783844,63,161.8
2021-08-22T22:45:00Z,1.16944,1.16949,1.16938,1.16944,1.1697809018278995,1.1695050960957607,93,166.1
2021-08-22T22:50:00Z,1.16944,1.16944,1.16939,1.16944,1.1697615388580365,1.1694761562653844,35,167.65
2021-08-22T22:55:00Z,1.16944,1.16944,1.1693,1.16931,1.1697331741344406,1.1694126128660285,70,171.05
2021-08-22T23:00:00Z,1.16931,1.16937,1.1693,1.16937,1.1697109532971122,1.169386518098988,111,176.1
2021-08-22T23:05:00Z,1.16937,1.1695,1.16936,1.16949,1.1696991439762303,1.1694081730698453,81,179.95
2021-08-22T23:10:00Z,1.16949,1.1695,1.1694,1.1694,1.1696810006639111,1.1693956223290196,68,177.7
2021-08-22T23:15:00Z,1.1694,1.16955,1.1694,1.16955,1.1696753543372926,1.1694369520866812,34,176.45
2021-08-22T23:20:00Z,1.16955,1.16965,1.16951,1.16952,1.1696676425927481,1.1694584388802665,69,178.9
2021-08-22T23:25:00Z,1.16952,1.16957,1.16952,1.16955,1.1696626035812057,1.1694847750353028,13,175.2
2021-08-22T23:30:00Z,1.16955,1.16957,1.16951,1.16955,1.1696577788672349,1.1695045612205648,60,176.7
2021-08-22T23:35:00Z,1.16955,1.1696199999999999,1.16954,1.16961,1.1696577730026776,1.1695391433372917,74,178.85
2021-08-22T23:40:00Z,1.16961,1.16963,1.16956,1.1696,1.169656925185372,1.1695613299332068,38,143.15
2021-08-22T23:45:00Z,1.1696,1.16961,1.16956,1.1696,1.1696560550161708,1.1695774604665643,43,136.35
2021-08-22T23:50:00Z,1.1696,1.16961,1.16951,1.16955,1.1696513208768715,1.1695724747751242,31,122.9
2021-08-22T23:55:00Z,1.16955,1.1697,1.16946,1.16968,1.1696567910991071,1.1696113694849821,106,63.95
2021-08-23T00:00:00Z,1.16968,1.17005,1.16968,1.16987,1.169676486154544,1.1697024851342268,280,74.05
2021-08-23T00:05:00Z,1.16987,1.1699599999999999,1.16976,1.1697899999999999,1.169688812907134,1.1697425713082095,232,82.2
2021-08-23T00:10:00Z,1.1697899999999999,1.16987,1.1696,1.1696,1.1696857376596674,1.1697081638277116,248,90.4
2021-08-23T00:15:00Z,1.1696,1.16978,1.1696,1.16974,1.1696935321157205,1.1697278360489416,188,96.85
2021-08-23T00:20:00Z,1.16974,1.16977,1.16965,1.1697,1.169697722950215,1.1697281840301303,108,99.1
2021-08-23T00:25:00Z,1.1697,1.16977,1.16956,1.16977,1.1697069775837485,1.1697506257686079,171,103
2021-08-23T00:30:00Z,1.16977,1.1697899999999999,1.16952,1.16954,1.169697932010807,1.1696902561631717,247,113.6
2021-08-23T00:35:00Z,1.16954,1.16975,1.16952,1.1697,1.1697016420651414,1.1696977688681884,170,118.6
2021-08-23T00:40:00Z,1.1697,1.16995,1.16964,1.16995,1.1697242876907459,1.169785516418879,279,127
2021-08-23T00:45:00Z,1.16995,1.17028,1.16994,1.1702,1.1697647625067065,1.1699323386166511,313,138.6
2021-08-23T00:50:00Z,1.1702,1.1702,1.17002,1.17011,1.1697958739957854,1.1700097207947748,357,153.05
2021-08-23T00:55:00Z,1.17011,1.17011,1.16988,1.16992,1.1698104665329998,1.1700020271852618,261,164.4
2021-08-23T01:00:00Z,1.16992,1.17013,1.16987,1.17012,1.1698394841476558,1.1700602809777279,577,189.8
2021-08-23T01:05:00Z,1.17012,1.17045,1.17005,1.17036,1.1698851563338144,1.1701805903436686,487,213.5
2021-08-23T01:10:00Z,1.17036,1.17041,1.17025,1.1703,1.1699234332633153,1.1702472242053754,357,228.35
2021-08-23T01:15:00Z,1.1703,1.17043,1.17027,1.17041,1.169967804341623,1.1703299386349353,364,242.85
2021-08-23T01:20:00Z,1.17041,1.1708399999999999,1.17038,1.17077,1.170037125272669,1.1705069643725767,442,263.05
2021-08-23T01:25:00Z,1.17077,1.17087,1.17074,1.17075,1.1701007050705736,1.1706275530276067,265,274.15
2021-08-23T01:30:00Z,1.17075,1.17075,1.17049,1.17051,1.1701419400857551,1.170632986655268,567,300.95
2021-08-23T01:35:00Z,1.17051,1.1707,1.17044,1.17056,1.1701844150996372,1.1706490872934459,331,312.2
2021-08-23T01:40:00Z,1.17056,1.17093,1.17056,1.17086,1.1702472697124526,1.1707560939258312,420,319.2
2021-08-23T01:45:00Z,1.17086,1.17125,1.17086,1.1712,1.1703323773043481,1.1709435580706236,617,338.45
2021-08-23T01:50:00Z,1.1712,1.1718,1.1712,1.17166,1.1704476459775215,1.1712295941321582,644,358.25
2021-08-23T01:55:00Z,1.17166,1.17167,1.17131,1.17135,1.1705320786958524,1.1713328217722876,428,370.25
2021-08-23T02:00:00Z,1.17135,1.17135,1.17125,1.17129,1.1706066633332723,1.1713826577372575,381,383.9
2021-08-23T02:05:00Z,1.17129,1.1716199999999999,1.17127,1.17149,1.170691942480182,1.1714790716398482,358,393.25
2021-08-23T02:10:00Z,1.17149,1.17153,1.17137,1.17144,1.1707680468484287,1.1715274455204308,241,392.95
2021-08-23T02:15:00Z,1.17144,1.17157,1.17141,1.17143,1.170838563726847,1.1715536314894017,225,395.7
2021-08-23T02:20:00Z,1.17143,1.17144,1.17126,1.1713,1.1708945717123047,1.1715240987417077,163,389.9
2021-08-23T02:25:00Z,1.1713,1.17157,1.17127,1.17157,1.1709676577892885,1.1715861768612943,315,390
2021-08-23T02:30:00Z,1.17157,1.17166,1.17148,1.17155,1.1710345124758246,1.1716205869459333,157,380
2021-08-23T02:35:00Z,1.17155,1.17176,1.17155,1.17174,1.171111628989654,1.1717040982605782,163,375.1
2021-08-23T02:40:00Z,1.17174,1.17174,1.17161,1.17164,1.1711760927473416,1.171728131512181,224,357.45
2021-08-23T02:45:00Z,1.17164,1.1717,1.1716199999999999,1.1717,1.1712409267001362,1.1717611411595452,86,337.4
2021-08-23T02:50:00Z,1.1717,1.1717899999999999,1.1716,1.17161,1.1712945609230734,1.1717514652653167,227,330.9
2021-08-23T02:55:00Z,1.17161,1.1718,1.17161,1.17177,1.171356859087464,1.1717932040380954,350,330.2
2021-08-23T03:00:00Z,1.17177,1.17177,1.1715,1.17151,1.1713950099741812,1.171734427380597,148,315.5
2021-08-23T03:05:00Z,1.17151,1.17165,1.1715,1.17164,1.1714404003006371,1.1717306371427478,205,312.5
2021-08-23T03:10:00Z,1.17164,1.17175,1.17163,1.17167,1.1714849141693868,1.1717350209622786,172,292.75
2021-08-23T03:15:00Z,1.17167,1.17181,1.17164,1.1718,1.171536286004139,1.1717787813385832,214,286.9
2021-08-23T03:20:00Z,1.1718,1.17198,1.1718,1.17186,1.171588726846593,1.1718286116288834,225,277.15
2021-08-23T03:25:00Z,1.17186,1.17209,1.1718,1.1720599999999999,1.1716529312123545,1.1719291224305262,260,259.3
2021-08-23T03:30:00Z,1.1720599999999999,1.17216,1.17198,1.1721,1.1717159004385536,1.1720139561926002,197,236.95
2021-08-23T03:35:00Z,1.1721,1.17238,1.1721,1.17227,1.1717876903310371,1.1721297885062996,266,228.85
2021-08-23T03:40:00Z,1.17227,1.17227,1.17214,1.17219,1.1718485502966385,1.1721855179557576,284,224
2021-08-23T03:45:00Z,1.17219,1.17231,1.17217,1.17229,1.1719129449818453,1.172256030464709,138,213
2021-08-23T03:50:00Z,1.17229,1.17233,1.17219,1.17219,1.1719652786455337,1.1722712981619503,178,209.85
2021-08-23T03:55:00Z,1.17219,1.17224,1.17197,1.172,1.1719993240172881,1.1722160212266508,229,210.05
2021-08-23T04:00:00Z,1.172,1.17201,1.17198,1.172,1.1720307525607383,1.1721718764608169,104,207.1
2021-08-23T04:05:00Z,1.172,1.17201,1.17187,1.17188,1.1720504899396622,1.1720969737180416,134,198.05
2021-08-23T04:10:00Z,1.17188,1.172,1.17183,1.17199,1.1720769057362934,1.1720760231640173,226,201.5
2021-08-23T04:15:00Z,1.17199,1.1720599999999999,1.17184,1.1719,1.1720942362648463,1.172029402605901,236,205.15
2021-08-23T04:20:00Z,1.1719,1.17195,1.17168,1.17175,1.1720984014528493,1.1719443292535787,215,204.7
2021-08-23T04:25:00Z,1.17175,1.1717899999999999,1.17166,1.17169,1.1720970969586486,1.1718611205052116,230,211.9
2021-08-23T04:30:00Z,1.17169,1.17181,1.17161,1.1717899999999999,1.1721029560596057,1.1718328197561323,242,212.65
2021-08-23T04:35:00Z,1.1717899999999999,1.17182,1.17174,1.17175,1.172104807607918,1.1717992359569591,120,201.15
2021-08-23T04:40:00Z,1.17175,1.17175,1.17168,1.17168,1.1721005885910267,1.1717519861093488,85,198
2021-08-23T04:45:00Z,1.17168,1.17205,1.17166,1.17204,1.1721237288394235,1.171836984604441,147,195.1
2021-08-23T04:50:00Z,1.17204,1.17204,1.17196,1.172,1.1721418852488978,1.1718873725357197,118,192.4
2021-08-23T04:55:00Z,1.172,1.17201,1.17187,1.17189,1.1721499690621051,1.1718884628852295,189,191.15
2021-08-23T05:00:00Z,1.17189,1.17202,1.17182,1.17197,1.1721631829641668,1.1719156898833236,145,187.15
2021-08-23T05:05:00Z,1.17197,1.17212,1.1719,1.17212,1.1721866177380973,1.1719852983735082,176,182.95
2021-08-23T05:10:00Z,1.17212,1.17216,1.17203,1.17212,1.1722081480807558,1.1720363487388874,213,183.75
2021-08-23T05:15:00Z,1.17212,1.17214,1.17199,1.17202,1.1722201979694142,1.1720402304301287,158,178.35
2021-08-23T05:20:00Z,1.17202,1.17202,1.17192,1.17201,1.1722302444864425,1.1720388543579798,136,170.95
2021-08-23T05:25:00Z,1.17201,1.17211,1.17195,1.17211,1.1722468691344392,1.1720700371738813,120,170.05
2021-08-23T05:30:00Z,1.17211,1.17225,1.1721,1.1721,1.1722612360330562,1.1720889269209265,282,175.25
2021-08-23T05:35:00Z,1.1721,1.17212,1.17208,1.1721,1.1722742502504522,1.172101938175695,74,167.5
2021-08-23T05:40:00Z,1.1721,1.17213,1.1720599999999999,1.1720599999999999,1.1722829200447489,1.172097360976798,89,166.75
2021-08-23T05:45:00Z,1.1720599999999999,1.17218,1.17204,1.17215,1.172297500781361,1.1721228138940056,170,168.55
2021-08-23T05:50:00Z,1.17215,1.17219,1.17195,1.172,1.1722991994916567,1.1720911645610947,196,167.05
2021-08-23T05:55:00Z,1.172,1.172,1.17164,1.1717,1.1722772394014813,1.171967790559358,466,178.55
2021-08-23T06:00:00Z,1.1717,1.172,1.17169,1.17181,1.172264538465642,1.1719127124074726,668,201.2
2021-08-23T06:05:00Z,1.17181,1.17182,1.1714499999999999,1.17154,1.172231353882477,1.1717831902592695,560,217.7
2021-08-23T06:10:00Z,1.17154,1.17165,1.17147,1.17159,1.172203502440836,1.171704974928348,676,239.4
2021-08-23T06:15:00Z,1.17159,1.1718,1.17147,1.17163,1.172179924847163,1.1716620382215872,609,263.85
2021-08-23T06:20:00Z,1.17163,1.17165,1.17135,1.17143,1.1721419358037957,1.1715661206502321,518,285.5
2021-08-23T06:25:00Z,1.17143,1.17148,1.17129,1.17135,1.1720996215260797,1.1714709652297306,567,306.5
2021-08-23T06:30:00Z,1.17135,1.17155,1.17135,1.17139,1.1720624838609892,1.171416490436511,427,321.95
2021-08-23T06:35:00Z,1.17139,1.1714499999999999,1.17116,1.17123,1.1720148646878532,1.1713262555605042,574,341.2
2021-08-23T06:40:00Z,1.17123,1.17133,1.17095,1.1710099999999999,1.1719527835292791,1.1711899411208466,600,363.95
2021-08-23T06:45:00Z,1.1710099999999999,1.1712,1.17095,1.17095,1.1718894125197237,1.1710729061283205,493,379.8
2021-08-23T06:50:00Z,1.17095,1.1710099999999999,1.17083,1.17086,1.1718225492194465,1.1709607453108997,406,389.45
2021-08-23T06:55:00Z,1.17086,1.17144,1.1708,1.17135,1.1717970248131244,1.1710443154972245,974,430.25
2021-08-23T07:00:00Z,1.17135,1.17136,1.17094,1.17106,1.1717504764860072,1.1710144966798974,1063,476.6
2021-08-23T07:05:00Z,1.17106,1.1711,1.17078,1.17094,1.17169721833939,1.170956370143343,711,506.15
2021-08-23T07:10:00Z,1.17094,1.17119,1.17089,1.17104,1.1716545802450467,1.1709499756802502,599,522
2021-08-23T07:15:00Z,1.17104,1.17144,1.17082,1.17083,1.1715981279630407,1.1708792496122207,775,557.05
2021-08-23T07:20:00Z,1.17083,1.1710099999999999,1.17074,1.171,1.1715579071091582,1.1708864743233014,626,583.9
2021-08-23T07:25:00Z,1.171,1.17125,1.17094,1.17119,1.1715345307544454,1.1709578735324282,594,605.1
2021-08-23T07:30:00Z,1.17119,1.17139,1.17063,1.17138,1.1715270318114683,1.1710761532168044,970,643.8
2021-08-23T07:35:00Z,1.17138,1.17231,1.1713,1.17227,1.1715883185898863,1.1714595915768644,1010,671
2021-08-23T07:40:00Z,1.17227,1.1726,1.17201,1.17207,1.1716305624501795,1.171676948112876,1386,706.9
2021-08-23T07:45:00Z,1.17207,1.17241,1.17188,1.1720599999999999,1.1716694648949175,1.1718321389142432,903,724.05
2021-08-23T07:50:00Z,1.1720599999999999,1.17238,1.1720599999999999,1.17232,1.1717259688973152,1.1720295099824565,912,735.85
2021-08-23T07:55:00Z,1.17232,1.17248,1.17219,1.17225,1.1717736591065298,1.1721480968964682,744,742.6
2021-08-23T08:00:00Z,1.17225,1.17252,1.1720599999999999,1.17226,1.1718191837339418,1.1722341560076175,1097,771.55
2021-08-23T08:05:00Z,1.17226,1.17258,1.1722,1.17258,1.1718864916522347,1.1723984052966476,681,777.25
2021-08-23T08:10:00Z,1.17258,1.17283,1.17243,1.1726,1.1719512284247116,1.1725209720009853,1060,808.9
2021-08-23T08:15:00Z,1.1726,1.17278,1.17258,1.1727,1.1720196744366371,1.1726386911336084,669,813.65
2021-08-23T08:20:00Z,1.1727,1.1727,1.17229,1.17243,1.172063142401607,1.1726302653915261,596,813.45
2021-08-23T08:25:00Z,1.17243,1.17253,1.17229,1.1723999999999999,1.1721015253367417,1.1726080873198337,512,814.4
2021-08-23T08:30:00Z,1.1723999999999999,1.17285,1.17238,1.1728399999999999,1.172171249029903,1.1727318164678797,790,833.6
2021-08-23T08:35:00Z,1.1728399999999999,1.17309,1.17266,1.17269,1.1722251058508026,1.1727686329564768,855,827.65
2021-08-23T08:40:00Z,1.17269,1.17319,1.17269,1.17313,1.172309369519998,1.1729361338139184,787,813.85
2021-08-23T08:45:00Z,1.17313,1.17313,1.1728399999999999,1.17295,1.1723745750531231,1.1729951671543901,408,798.7
2021-08-23T08:50:00Z,1.17295,1.17296,1.17269,1.17273,1.172418735062666,1.1729604649391892,335,785.5
2021-08-23T08:55:00Z,1.17273,1.17314,1.17273,1.17309,1.1724876598003289,1.173048624119453,767,785.1
2021-08-23T09:00:00Z,1.17309,1.17327,1.17287,1.17309,1.172552210994457,1.1731090075667554,659,786.75
2021-08-23T09:05:00Z,1.17309,1.17314,1.17273,1.17279,1.1725895576200334,1.1730496276408418,735,793.8
2021-08-23T09:10:00Z,1.17279,1.17311,1.17278,1.173,1.1726404884226205,1.1730707161981775,504,770.5
2021-08-23T09:15:00Z,1.173,1.17305,1.1728,1.17293,1.1726826733143239,1.1730593551101733,421,741.05
2021-08-23T09:20:00Z,1.17293,1.17294,1.17264,1.17264,1.1726996957025293,1.1729516057831566,372,690.35
2021-08-23T09:25:00Z,1.17264,1.1728,1.17234,1.1723999999999999,1.172696862934852,1.1727898362077764,523,671.35
2021-08-23T09:30:00Z,1.1723999999999999,1.17253,1.17228,1.1723,1.1726861021017367,1.1726355991793724,492,650.35
2021-08-23T09:35:00Z,1.1723,1.17236,1.17215,1.17225,1.1726717302567862,1.172504726485007,495,637.9
2021-08-23T09:40:00Z,1.17225,1.17261,1.17225,1.17239,1.17266858003735,1.1724549777727458,444,605.25
2021-08-23T09:45:00Z,1.17239,1.17252,1.17231,1.17237,1.172663705759374,1.1724129153199843,480,595.2
2021-08-23T09:50:00Z,1.17237,1.17265,1.17235,1.17255,1.172672595430863,1.172442843254252,269,555.65
2021-08-23T09:55:00Z,1.17255,1.17266,1.17239,1.1723999999999999,1.1726690789831586,1.1724168332514306,452,544.8
2021-08-23T10:00:00Z,1.1723999999999999,1.17275,1.1723999999999999,1.17264,1.172683873559525,1.172478203968503,486,539.3
2021-08-23T10:05:00Z,1.17264,1.17265,1.17219,1.17219,1.1726628609811391,1.1723758751437832,397,533.55
2021-08-23T10:10:00Z,1.17219,1.17237,1.17219,1.17236,1.1726558088301857,1.1723574277439697,186,503.35
2021-08-23T10:15:00Z,1.17236,1.17236,1.1717899999999999,1.17187,1.1726111662120544,1.1721831802203266,525,486.85
2021-08-23T10:20:00Z,1.17187,1.17194,1.17176,1.17185,1.1725672786338226,1.172049570548456,409,467.95
2021-08-23T10:25:00Z,1.17185,1.17202,1.17184,1.17184,1.1725248937088433,1.1719502262045274,361,465.6
2021-08-23T10:30:00Z,1.17184,1.17185,1.1716,1.1716,1.1724662601910771,1.1718007402815824,385,468.1
2021-08-23T10:35:00Z,1.1716,1.17169,1.17152,1.17169,1.1724177234294775,1.1717237872164183,359,447.7
2021-08-23T10:40:00Z,1.17169,1.17176,1.17165,1.17174,1.1723756443605353,1.1716876851739062,349,432.2
2021-08-23T10:45:00Z,1.17174,1.17201,1.17174,1.17195,1.1723519709956862,1.1717346685942442,506,420.75
2021-08-23T10:50:00Z,1.17195,1.17234,1.17195,1.17231,1.1723571814405205,1.1718922469634208,347,412.9
2021-08-23T10:55:00Z,1.17231,1.17279,1.17226,1.17279,1.1723988275582775,1.1721702210134175,599,421.8
2021-08-23T11:00:00Z,1.17279,1.17279,1.17249,1.17266,1.172427876777232,1.1723338161704102,536,430
2021-08-23T11:05:00Z,1.17266,1.17273,1.17255,1.17257,1.1724481288601236,1.1724243611541683,280,417.85
2021-08-23T11:10:00Z,1.17257,1.17259,1.17239,1.17247,1.172459321761155,1.1724567305679512,423,414.4
2021-08-23T11:15:00Z,1.17247,1.17271,1.17239,1.17239,1.1724635189423667,1.1724523917269976,323,405.8
2021-08-23T11:20:00Z,1.17239,1.1725,1.17207,1.17209,1.172444212274285,1.1723482511234835,429,405.05
2021-08-23T11:25:00Z,1.17209,1.1722299999999999,1.17195,1.17211,1.172427383301136,1.1722766115087844,408,401.45
2021-08-23T11:30:00Z,1.17211,1.17242,1.17201,1.1723,1.1724259700378774,1.1722859565102242,649,420.45
2021-08-23T11:35:00Z,1.1723,1.17245,1.17211,1.17235,1.172428316394957,1.1723092054282056,545,425.1
2021-08-23T11:40:00Z,1.17235,1.17243,1.1720599999999999,1.17222,1.1724203657366596,1.17228314212774,344,418
2021-08-23T11:45:00Z,1.17222,1.17225,1.17207,1.17225,1.1724150251009355,1.1722735248066767,363,416.3
2021-08-23T11:50:00Z,1.17225,1.17227,1.17193,1.17213,1.1724006141179377,1.1722266396642567,433,428.65
2021-08-23T11:55:00Z,1.17213,1.17213,1.17178,1.17182,1.1723630580907751,1.1720895797039832,857,445.25
2021-08-23T12:00:00Z,1.17182,1.17205,1.17161,1.1719,1.1723337062055077,1.1720153633767265,765,463.05
