Date,Open,High,Low,Close,Volume
3349,'2017-09-13 00:00',1.1971,1.19947,1.1873,1.18879,219138.0
3350,'2017-09-14 00:00',1.18879,1.19228,1.1838,1.1921,243554.0
3351,'2017-09-15 00:00',1.19211,1.19873,1.19011,1.19447,216909.0
3352,'2017-09-17 00:00',1.19196,1.19503,1.19174,1.19378,8917.0
3353,'2017-09-18 00:00',1.19378,1.19692,1.1915,1.196,219054.0
3354,'2017-09-19 00:00',1.19598,1.20064,1.19536,1.19925,237458.0
3355,'2017-09-20 00:00',1.19924,1.20342,1.18613,1.18743,458084.0
3356,'2017-09-21 00:00',1.18742,1.19535,1.18656,1.19447,596999.0
3357,'2017-09-22 00:00',1.19446,1.20044,1.19369,1.19466,225253.0
3358,'2017-09-24 00:00',1.18947,1.19268,1.18947,1.19267,13657.0
3359,'2017-09-25 00:00',1.19266,1.19365,1.18319,1.18555,232895.0
3360,'2017-09-26 00:00',1.18556,1.18615,1.17574,1.17838,234186.0
3361,'2017-09-27 00:00',1.17838,1.1795,1.17171,1.17497,252933.0
3362,'2017-09-28 00:00',1.17498,1.1804,1.17212,1.17812,250898.0
3363,'2017-09-29 00:00',1.17813,1.18325,1.17726,1.18139,196209.0
3364,'2017-10-01 00:00',1.17886,1.18151,1.17886,1.18079,8757.0
3365,'2017-10-02 00:00',1.18079,1.18079,1.17301,1.17315,218477.0
3366,'2017-10-03 00:00',1.17319,1.17732,1.16961,1.17477,202565.0
3367,'2017-10-04 00:00',1.17476,1.17877,1.17464,1.17566,210076.0
3368,'2017-10-05 00:00',1.17565,1.17787,1.1699,1.17138,190989.0
3369,'2017-10-06 00:00',1.1714,1.17387,1.16692,1.17299,213885.0
3370,'2017-10-08 00:00',1.17271,1.17435,1.17267,1.17424,9576.0
3371,'2017-10-09 00:00',1.17422,1.17561,1.17195,1.1741,147131.0
3372,'2017-10-10 00:00',1.1741,1.18254,1.17405,1.18134,213519.0
3373,'2017-10-11 00:00',1.18134,1.1869,1.17952,1.18641,216779.0
3374,'2017-10-12 00:00',1.1864,1.18797,1.18252,1.18309,202800.0
3375,'2017-10-13 00:00',1.18309,1.18748,1.18053,1.18191,199620.0
3376,'2017-10-15 00:00',1.18107,1.18178,1.18056,1.18145,7022.0
3377,'2017-10-16 00:00',1.18147,1.18196,1.17805,1.17945,191051.0
3378,'2017-10-17 00:00',1.17945,1.17949,1.17361,1.17711,198594.0
3379,'2017-10-18 00:00',1.1771,1.18053,1.17302,1.17942,199551.0
3380,'2017-10-19 00:00',1.17943,1.18579,1.17679,1.18484,222412.0
3381,'2017-10-20 00:00',1.18485,1.18579,1.17624,1.17817,208812.0
3382,'2017-10-22 00:00',1.17641,1.17743,1.17513,1.17546,13260.0
3383,'2017-10-23 00:00',1.17552,1.17774,1.1725,1.17548,182417.0
3384,'2017-10-24 00:00',1.17548,1.17927,1.17428,1.176,192331.0
3385,'2017-10-25 00:00',1.17599,1.18203,1.1753,1.18195,217870.0
3386,'2017-10-26 00:00',1.18195,1.18367,1.16314,1.16377,222258.0
3387,'2017-10-27 00:00',1.16377,1.16437,1.15741,1.16083,208507.0
3388,'2017-10-29 00:00',1.16067,1.16153,1.15937,1.16056,7554.0
3389,'2017-10-30 00:00',1.16057,1.16579,1.15976,1.16512,191090.0
3390,'2017-10-31 00:00',1.16513,1.16613,1.16248,1.16516,169688.0
3391,'2017-11-01 00:00',1.16518,1.1657,1.16064,1.16282,196261.0
3392,'2017-11-02 00:00',1.16282,1.16873,1.16261,1.16586,222222.0
3393,'2017-11-03 00:00',1.16588,1.16904,1.15991,1.1606,169337.0
3394,'2017-11-05 00:00',1.16155,1.16179,1.16038,1.16147,5816.0
3395,'2017-11-06 00:00',1.16147,1.1624,1.15802,1.16113,184134.0
3396,'2017-11-07 00:00',1.16113,1.16154,1.15539,1.16008,197373.0
3397,'2017-11-08 00:00',1.16008,1.16111,1.15792,1.1595,168398.0
3398,'2017-11-09 00:00',1.1595,1.16548,1.15856,1.16462,214301.0
3399,'2017-11-10 00:00',1.16464,1.16778,1.16227,1.16638,167782.0
3400,'2017-11-12 00:00',1.16572,1.16646,1.16558,1.16609,5712.0
3401,'2017-11-13 00:00',1.16609,1.16751,1.16373,1.16646,162525.0
3402,'2017-11-14 00:00',1.16646,1.1805,1.16625,1.17906,182641.0
3403,'2017-11-15 00:00',1.17907,1.18604,1.17683,1.17826,213287.0
3404,'2017-11-16 00:00',1.17826,1.18008,1.17569,1.17781,174475.0
3405,'2017-11-17 00:00',1.17783,1.18217,1.17738,1.17879,189200.0
3406,'2017-11-19 00:00',1.17857,1.1797,1.17223,1.17344,16116.0
3407,'2017-11-20 00:00',1.17344,1.18085,1.17249,1.17371,186930.0
3408,'2017-11-21 00:00',1.17372,1.17577,1.17128,1.17416,184423.0
3409,'2017-11-22 00:00',1.17416,1.18269,1.17346,1.18146,185670.0
3410,'2017-11-23 00:00',1.18147,1.18559,1.18132,1.18503,148647.0
3411,'2017-11-24 00:00',1.18504,1.19443,1.18367,1.19286,171766.0
3412,'2017-11-26 00:00',1.19255,1.1936,1.19239,1.19274,5778.0
3413,'2017-11-27 00:00',1.19273,1.19611,1.18903,1.19041,194052.0
3414,'2017-11-28 00:00',1.1904,1.19198,1.18271,1.18491,226567.0
3415,'2017-11-29 00:00',1.18491,1.18827,1.18167,1.1852,207758.0
3416,'2017-11-30 00:00',1.18519,1.19315,1.1809,1.18975,229013.0
3417,'2017-12-01 00:00',1.1898,1.19403,1.18508,1.18942,258103.0
3418,'2017-12-03 00:00',1.18607,1.18751,1.18562,1.18565,9406.0
3419,'2017-12-04 00:00',1.18565,1.18785,1.18291,1.18676,214961.0
3420,'2017-12-05 00:00',1.18677,1.18766,1.18007,1.18304,212466.0
3421,'2017-12-06 00:00',1.18305,1.1848,1.17806,1.18039,210906.0
3422,'2017-12-07 00:00',1.1804,1.18146,1.17713,1.17725,199775.0
3423,'2017-12-08 00:00',1.17726,1.17744,1.17301,1.1772,197013.0
3424,'2017-12-10 00:00',1.17651,1.17718,1.17636,1.17675,5047.0
3425,'2017-12-11 00:00',1.17675,1.18117,1.17639,1.17762,190992.0
3426,'2017-12-12 00:00',1.17762,1.17926,1.17174,1.17422,189865.0
3427,'2017-12-13 00:00',1.17423,1.18404,1.17294,1.18361,220779.0
3428,'2017-12-14 00:00',1.18361,1.18625,1.17645,1.17745,241280.0
3429,'2017-12-15 00:00',1.17745,1.18123,1.17488,1.17492,200462.0
3430,'2017-12-17 00:00',1.17441,1.17509,1.17377,1.17432,8500.0
3431,'2017-12-18 00:00',1.17432,1.18342,1.1742,1.17837,199846.0
3432,'2017-12-19 00:00',1.17837,1.18487,1.17764,1.18369,207804.0
3433,'2017-12-20 00:00',1.18368,1.19017,1.18289,1.18776,198913.0
3434,'2017-12-21 00:00',1.18776,1.18895,1.18493,1.18521,188002.0
3435,'2017-12-22 00:00',1.18521,1.1864,1.18169,1.18607,178403.0
3436,'2017-12-24 00:00',1.1844,1.18515,1.1844,1.18505,200.0
3437,'2017-12-25 00:00',1.18505,1.18766,1.18429,1.1871,9780.0
3438,'2017-12-26 00:00',1.18712,1.18787,1.18465,1.18571,105026.0
3439,'2017-12-27 00:00',1.1857,1.19102,1.1855,1.19002,180160.0
3440,'2017-12-28 00:00',1.19001,1.19589,1.1897,1.19394,175120.0
3441,'2017-12-29 00:00',1.19395,1.20254,1.19369,1.19984,171770.0
3442,'2018-01-01 00:00',1.20102,1.20166,1.20007,1.20106,8578.0
3443,'2018-01-02 00:00',1.20105,1.20811,1.20078,1.20614,197142.0
3444,'2018-01-03 00:00',1.20614,1.20638,1.20011,1.20107,194941.0
3445,'2018-01-04 00:00',1.20108,1.20889,1.20044,1.20664,210210.0
3446,'2018-01-05 00:00',1.20663,1.20829,1.20205,1.20304,189696.0
3447,'2018-01-07 00:00',1.20265,1.20389,1.20259,1.2037,5748.0
3448,'2018-01-08 00:00',1.20371,1.20521,1.1956,1.19698,183380.0
3449,'2018-01-09 00:00',1.19698,1.19755,1.19156,1.19284,205645.0
3450,'2018-01-10 00:00',1.19282,1.20179,1.19231,1.19558,253339.0
3451,'2018-01-11 00:00',1.19557,1.20589,1.19291,1.20427,246795.0
3452,'2018-01-12 00:00',1.20427,1.22184,1.20401,1.21993,276486.0
3453,'2018-01-14 00:00',1.21933,1.22117,1.21908,1.21919,7290.0
3454,'2018-01-15 00:00',1.2192,1.22964,1.21876,1.22665,231031.0
3455,'2018-01-16 00:00',1.22666,1.22828,1.21952,1.22707,262612.0
3456,'2018-01-17 00:00',1.22707,1.23231,1.2165,1.21802,289585.0
3457,'2018-01-18 00:00',1.21804,1.22648,1.21734,1.2234,254031.0
3458,'2018-01-19 00:00',1.2234,1.22953,1.22145,1.22145,252177.0
3459,'2018-01-21 00:00',1.22702,1.22726,1.22338,1.2256,9388.0
3460,'2018-01-22 00:00',1.22559,1.2267,1.22138,1.22562,233056.0
3461,'2018-01-23 00:00',1.22564,1.23152,1.2223,1.23086,257752.0
3462,'2018-01-24 00:00',1.23087,1.24149,1.2292,1.23923,296238.0
3463,'2018-01-25 00:00',1.23921,1.25373,1.23639,1.23914,367838.0
3464,'2018-01-26 00:00',1.23914,1.24936,1.23861,1.24283,317664.0
3465,'2018-01-28 00:00',1.24232,1.24312,1.24128,1.24312,9488.0
3466,'2018-01-29 00:00',1.24311,1.24322,1.23367,1.23809,283891.0
3467,'2018-01-30 00:00',1.2381,1.24538,1.2335,1.24084,300956.0
3468,'2018-01-31 00:00',1.24084,1.24748,1.23868,1.24175,321285.0
3469,'2018-02-01 00:00',1.24168,1.25229,1.23854,1.25105,298216.0
3470,'2018-02-02 00:00',1.25107,1.25182,1.24092,1.24559,299591.0
3471,'2018-02-04 00:00',1.2432,1.24547,1.24243,1.24462,13306.0
3472,'2018-02-05 00:00',1.24462,1.24748,1.23626,1.23666,319395.0
3473,'2018-02-06 00:00',1.23667,1.24343,1.23138,1.23803,414806.0
3474,'2018-02-07 00:00',1.23803,1.24055,1.22459,1.227,316517.0
3475,'2018-02-08 00:00',1.22699,1.22948,1.2212,1.22606,366047.0
3476,'2018-02-09 00:00',1.22607,1.22873,1.22054,1.2251,320640.0
3477,'2018-02-11 00:00',1.22483,1.22524,1.22418,1.22522,8102.0
3478,'2018-02-12 00:00',1.22523,1.23071,1.2235,1.23004,246646.0
3479,'2018-02-13 00:00',1.23009,1.2371,1.22844,1.23536,257674.0
3480,'2018-02-14 00:00',1.23537,1.24695,1.22758,1.24681,301242.0
3481,'2018-02-15 00:00',1.24682,1.25103,1.24478,1.25027,289116.0
3482,'2018-02-16 00:00',1.25027,1.25553,1.23931,1.24041,285736.0
3483,'2018-02-18 00:00',1.24015,1.24204,1.24014,1.24117,6404.0
3484,'2018-02-19 00:00',1.24117,1.24349,1.2369,1.24002,193464.0
3485,'2018-02-20 00:00',1.24001,1.24106,1.23199,1.23353,266362.0
3486,'2018-02-21 00:00',1.23352,1.23598,1.22734,1.22804,280818.0
3487,'2018-02-22 00:00',1.22805,1.2352,1.22597,1.23256,262315.0
3488,'2018-02-23 00:00',1.23256,1.23316,1.22798,1.22937,219909.0
3489,'2018-02-25 00:00',1.22928,1.22947,1.22809,1.22883,6663.0
3490,'2018-02-26 00:00',1.22883,1.2355,1.22776,1.23149,224925.0
3491,'2018-02-27 00:00',1.23149,1.23462,1.22216,1.22259,249977.0
3492,'2018-02-28 00:00',1.22258,1.22412,1.21878,1.21915,254842.0
3493,'2018-03-01 00:00',1.21915,1.22747,1.21546,1.2271,281960.0
3494,'2018-03-02 00:00',1.22709,1.23358,1.22514,1.23186,264927.0
3495,'2018-03-04 00:00',1.23248,1.23641,1.22995,1.23176,17418.0
3496,'2018-03-05 00:00',1.23176,1.23487,1.22688,1.23365,247123.0
3497,'2018-03-06 00:00',1.23365,1.24287,1.23281,1.24155,250100.0
3498,'2018-03-07 00:00',1.24154,1.2445,1.23847,1.24122,269818.0
3499,'2018-03-08 00:00',1.24122,1.2446,1.22979,1.23067,270458.0
3500,'2018-03-09 00:00',1.2307,1.23342,1.2273,1.23041,264420.0
3501,'2018-03-11 00:00',1.23094,1.23133,1.2306,1.23084,8657.0
3502,'2018-03-12 00:00',1.23083,1.23455,1.22903,1.23384,205132.0
3503,'2018-03-13 00:00',1.23383,1.24074,1.23145,1.23928,249288.0
3504,'2018-03-14 00:00',1.23928,1.24125,1.23471,1.23747,220996.0
3505,'2018-03-15 00:00',1.23746,1.23836,1.23001,1.23062,225224.0
3506,'2018-03-16 00:00',1.23061,1.2336,1.22602,1.22889,195995.0
3507,'2018-03-18 00:00',1.22817,1.22919,1.22799,1.22807,7732.0
3508,'2018-03-19 00:00',1.22807,1.23586,1.22579,1.23365,229515.0
3509,'2018-03-20 00:00',1.23365,1.23545,1.22399,1.22482,237446.0
3510,'2018-03-21 00:00',1.22483,1.23499,1.22467,1.23463,260909.0
3511,'2018-03-22 00:00',1.23464,1.23884,1.22855,1.23239,287747.0
3512,'2018-03-23 00:00',1.23239,1.23733,1.23166,1.23522,250783.0
3513,'2018-03-25 00:00',1.2347,1.23673,1.2347,1.23541,8125.0
3514,'2018-03-26 00:00',1.23541,1.24615,1.23517,1.24572,266406.0
3515,'2018-03-27 00:00',1.2457,1.24765,1.23723,1.24087,311763.0
3516,'2018-03-28 00:00',1.24086,1.24215,1.23001,1.23125,268472.0
3517,'2018-03-29 00:00',1.23124,1.23352,1.22838,1.23018,243554.0
3518,'2018-03-30 00:00',1.23018,1.23305,1.22898,1.23148,76582.0
3519,'2018-04-01 00:00',1.23199,1.2323,1.23124,1.23125,7857.0
3520,'2018-04-02 00:00',1.23127,1.23449,1.2282,1.22931,156716.0
3521,'2018-04-03 00:00',1.22931,1.23352,1.22537,1.22781,226879.0
3522,'2018-04-04 00:00',1.22781,1.23145,1.2257,1.22872,233267.0
3523,'2018-04-05 00:00',1.22873,1.22901,1.22182,1.22485,230145.0
3524,'2018-04-06 00:00',1.22489,1.22907,1.22151,1.22792,264563.0
3525,'2018-04-08 00:00',1.22824,1.22833,1.22656,1.22709,9196.0
3526,'2018-04-09 00:00',1.22709,1.23308,1.22602,1.23206,246686.0
3527,'2018-04-10 00:00',1.23206,1.23776,1.23027,1.23627,265915.0
3528,'2018-04-11 00:00',1.23627,1.23964,1.2347,1.23719,301252.0
3529,'2018-04-12 00:00',1.23719,1.23797,1.22993,1.23295,245803.0
3530,'2018-04-13 00:00',1.23293,1.23458,1.2307,1.23282,206961.0
3531,'2018-04-15 00:00',1.23278,1.23366,1.23231,1.23316,6424.0
3532,'2018-04-16 00:00',1.23316,1.23945,1.23242,1.23837,214912.0
3533,'2018-04-17 00:00',1.23837,1.24136,1.23362,1.23724,219241.0
3534,'2018-04-18 00:00',1.23724,1.23971,1.23418,1.23785,233807.0
3535,'2018-04-19 00:00',1.23786,1.24001,1.2329,1.2343,237994.0
3536,'2018-04-20 00:00',1.2343,1.23529,1.22499,1.22846,206001.0
3537,'2018-04-22 00:00',1.22699,1.2288,1.22699,1.22737,10518.0
3538,'2018-04-23 00:00',1.22738,1.22894,1.21977,1.22092,244270.0
3539,'2018-04-24 00:00',1.22094,1.22448,1.21817,1.22372,225407.0
3540,'2018-04-25 00:00',1.22372,1.22372,1.21599,1.21706,230383.0
3541,'2018-04-26 00:00',1.21707,1.22099,1.20962,1.21081,255337.0
3542,'2018-04-27 00:00',1.21081,1.21327,1.20556,1.21291,209453.0
3543,'2018-04-29 00:00',1.21224,1.2129,1.21188,1.21226,8340.0
3544,'2018-04-30 00:00',1.21226,1.21386,1.20643,1.20804,230574.0
3545,'2018-05-01 00:00',1.20815,1.20828,1.19814,1.1991,208497.0
3546,'2018-05-02 00:00',1.19912,1.20316,1.19378,1.19504,272105.0
3547,'2018-05-03 00:00',1.19504,1.20087,1.19479,1.19886,262262.0
3548,'2018-05-04 00:00',1.19886,1.19954,1.19107,1.1955,207816.0
3549,'2018-05-06 00:00',1.19557,1.1964,1.19545,1.19545,6517.0
3550,'2018-05-07 00:00',1.19544,1.19779,1.18975,1.19331,200539.0
3551,'2018-05-08 00:00',1.19331,1.19387,1.1838,1.18671,238099.0
3552,'2018-05-09 00:00',1.18673,1.18969,1.18227,1.18467,239579.0
3553,'2018-05-10 00:00',1.18465,1.19463,1.1844,1.19137,264418.0
3554,'2018-05-11 00:00',1.19137,1.19678,1.18911,1.19395,216413.0
3555,'2018-05-13 00:00',1.19385,1.19555,1.19379,1.19524,9092.0
3556,'2018-05-14 00:00',1.19524,1.19959,1.19231,1.19309,247331.0
3557,'2018-05-15 00:00',1.1931,1.19384,1.18168,1.18203,259230.0
3558,'2018-05-16 00:00',1.18205,1.18541,1.17635,1.18146,278499.0
3559,'2018-05-17 00:00',1.18146,1.18373,1.17765,1.179,297014.0
3560,'2018-05-18 00:00',1.179,1.18221,1.17498,1.17689,228027.0
3561,'2018-05-20 00:00',1.17684,1.17756,1.17603,1.17651,10191.0
3562,'2018-05-21 00:00',1.17651,1.17973,1.17165,1.17899,229938.0
3563,'2018-05-22 00:00',1.17899,1.18296,1.17567,1.17878,255281.0
3564,'2018-05-23 00:00',1.1788,1.17889,1.16758,1.17091,311301.0
3565,'2018-05-24 00:00',1.17092,1.17501,1.16906,1.17219,284727.0
3566,'2018-05-25 00:00',1.1722,1.17335,1.16455,1.16478,257292.0
3567,'2018-05-27 00:00',1.16862,1.1692,1.16758,1.16884,14547.0
3568,'2018-05-28 00:00',1.16886,1.17283,1.16073,1.16261,208823.0
3569,'2018-05-29 00:00',1.16264,1.16394,1.15099,1.15375,333588.0
3570,'2018-05-30 00:00',1.15375,1.16759,1.15186,1.16646,317812.0
3571,'2018-05-31 00:00',1.16646,1.17243,1.1641,1.16927,288576.0
3572,'2018-06-01 00:00',1.16922,1.17178,1.1617,1.16584,260821.0
3573,'2018-06-03 00:00',1.16561,1.16689,1.16561,1.16672,6532.0
3574,'2018-06-04 00:00',1.1667,1.17444,1.1667,1.17,244044.0
3575,'2018-06-05 00:00',1.17,1.17324,1.16525,1.17261,255736.0
3576,'2018-06-06 00:00',1.17263,1.17956,1.17139,1.17813,245145.0
3577,'2018-06-07 00:00',1.17812,1.18398,1.1781,1.17931,247119.0
3578,'2018-06-08 00:00',1.17931,1.18103,1.17271,1.17666,236194.0
3579,'2018-06-10 00:00',1.17736,1.17857,1.1771,1.17845,6647.0
3580,'2018-06-11 00:00',1.17845,1.18205,1.17715,1.17725,207876.0
3581,'2018-06-12 00:00',1.17726,1.18088,1.17334,1.17475,236712.0
3582,'2018-06-13 00:00',1.17475,1.18047,1.17254,1.18032,240732.0
3583,'2018-06-14 00:00',1.1803,1.18516,1.15607,1.15633,288777.0
3584,'2018-06-15 00:00',1.15629,1.16269,1.15432,1.16059,249108.0
3585,'2018-06-17 00:00',1.15874,1.1602,1.1586,1.1593,8991.0
3586,'2018-06-18 00:00',1.1593,1.1641,1.15653,1.16298,215891.0
3587,'2018-06-19 00:00',1.16297,1.16445,1.15307,1.15881,273938.0
3588,'2018-06-20 00:00',1.15882,1.15999,1.15365,1.15773,246510.0
3589,'2018-06-21 00:00',1.15774,1.16334,1.15082,1.16043,289171.0
3590,'2018-06-22 00:00',1.16043,1.16749,1.16005,1.16561,251498.0
3591,'2018-06-24 00:00',1.16622,1.16728,1.16577,1.166,13867.0
3592,'2018-06-25 00:00',1.16603,1.1713,1.16286,1.17009,262547.0
3593,'2018-06-26 00:00',1.17009,1.17203,1.16348,1.16493,284542.0
3594,'2018-06-27 00:00',1.16493,1.1672,1.15407,1.15629,334871.0
3595,'2018-06-28 00:00',1.15628,1.16005,1.15271,1.15634,288566.0
3596,'2018-06-29 00:00',1.15634,1.16902,1.15632,1.16827,286262.0
3597,'2018-07-01 00:00',1.16747,1.169,1.16616,1.16786,16542.0
3598,'2018-07-02 00:00',1.16778,1.16789,1.15911,1.16415,242756.0
3599,'2018-07-03 00:00',1.16413,1.16731,1.16204,1.16589,248261.0
3600,'2018-07-04 00:00',1.16587,1.16817,1.16305,1.16601,194702.0
3601,'2018-07-05 00:00',1.16602,1.17201,1.165,1.16918,265509.0
3602,'2018-07-06 00:00',1.16919,1.17676,1.168,1.17444,231724.0
3603,'2018-07-08 00:00',1.17392,1.17541,1.17387,1.17517,12507.0
3604,'2018-07-09 00:00',1.17514,1.17906,1.17326,1.1756,238503.0
3605,'2018-07-10 00:00',1.1756,1.17624,1.16901,1.17279,240897.0
3606,'2018-07-11 00:00',1.17279,1.1758,1.16653,1.16749,280830.0
3607,'2018-07-12 00:00',1.16749,1.16955,1.16497,1.16638,245258.0
3608,'2018-07-13 00:00',1.16637,1.16868,1.16129,1.16843,229298.0
3609,'2018-07-15 00:00',1.16896,1.16912,1.1677,1.16783,8984.0
3610,'2018-07-16 00:00',1.16783,1.17253,1.16756,1.1709,234088.0
3611,'2018-07-17 00:00',1.1709,1.17446,1.16484,1.1653,266360.0
3612,'2018-07-18 00:00',1.16536,1.16648,1.16019,1.16449,258035.0
3613,'2018-07-19 00:00',1.16449,1.16785,1.15748,1.16544,313036.0
3614,'2018-07-20 00:00',1.16547,1.17387,1.16262,1.17196,306305.0
3615,'2018-07-22 00:00',1.17252,1.17453,1.17233,1.17403,13401.0
3616,'2018-07-23 00:00',1.17404,1.17497,1.16836,1.16934,247676.0
3617,'2018-07-24 00:00',1.16934,1.17168,1.16545,1.16845,247152.0
3618,'2018-07-25 00:00',1.16846,1.17387,1.1664,1.17379,260996.0
3619,'2018-07-26 00:00',1.17379,1.17436,1.16379,1.16437,254434.0
3620,'2018-07-27 00:00',1.16436,1.16642,1.16203,1.16559,215416.0
3621,'2018-07-29 00:00',1.16561,1.16604,1.16525,1.16591,7258.0
3622,'2018-07-30 00:00',1.16591,1.17186,1.16479,1.17071,194150.0
3623,'2018-07-31 00:00',1.17071,1.17458,1.16838,1.16891,229829.0
3624,'2018-08-01 00:00',1.1689,1.16994,1.16572,1.16631,229042.0
3625,'2018-08-02 00:00',1.16632,1.16675,1.15816,1.1585,229170.0
3626,'2018-08-03 00:00',1.15851,1.16105,1.15603,1.1567,233881.0
3627,'2018-08-05 00:00',1.15663,1.15705,1.15601,1.15615,9090.0
3628,'2018-08-06 00:00',1.15615,1.15702,1.153,1.15579,205609.0
3629,'2018-08-07 00:00',1.1558,1.16082,1.15515,1.16029,208330.0
3630,'2018-08-08 00:00',1.16029,1.16281,1.15732,1.16092,205568.0
3631,'2018-08-09 00:00',1.16092,1.16192,1.15162,1.1524,227605.0
3632,'2018-08-10 00:00',1.15239,1.15363,1.13881,1.1409,287038.0
3633,'2018-08-12 00:00',1.1371,1.14115,1.13708,1.13946,14123.0
3634,'2018-08-13 00:00',1.13948,1.14328,1.13649,1.14004,266620.0
3635,'2018-08-14 00:00',1.14004,1.14294,1.13302,1.13466,256379.0
3636,'2018-08-15 00:00',1.13466,1.13548,1.13009,1.13416,246693.0
3637,'2018-08-16 00:00',1.13416,1.14091,1.13357,1.13718,244659.0
3638,'2018-08-17 00:00',1.13719,1.14448,1.13663,1.14379,205904.0
3639,'2018-08-19 00:00',1.14371,1.14399,1.14353,1.14378,6486.0
3640,'2018-08-20 00:00',1.14379,1.14931,1.13942,1.14918,221938.0
3641,'2018-08-21 00:00',1.14918,1.16011,1.14854,1.15759,262906.0
3642,'2018-08-22 00:00',1.15761,1.16229,1.15531,1.15857,228387.0
3643,'2018-08-23 00:00',1.15857,1.15906,1.15298,1.15419,228100.0
3644,'2018-08-24 00:00',1.15419,1.16397,1.15381,1.16205,225871.0
3645,'2018-08-26 00:00',1.16141,1.16534,1.1614,1.16451,8817.0
3646,'2018-08-27 00:00',1.1645,1.16935,1.15943,1.1684,204877.0
3647,'2018-08-28 00:00',1.16842,1.17334,1.16625,1.16932,237180.0
3648,'2018-08-29 00:00',1.16932,1.17106,1.1652,1.17093,235439.0
3649,'2018-08-30 00:00',1.17094,1.17181,1.16417,1.16654,240071.0
3650,'2018-08-31 00:00',1.16654,1.16901,1.15845,1.16018,234348.0
3651,'2018-09-02 00:00',1.15961,1.16037,1.15926,1.1598,7131.0
3652,'2018-09-03 00:00',1.15979,1.16278,1.15889,1.16138,163906.0
3653,'2018-09-04 00:00',1.16139,1.16141,1.15301,1.15871,219094.0
3654,'2018-09-05 00:00',1.15872,1.164,1.15425,1.16344,260129.0
3655,'2018-09-06 00:00',1.16346,1.16592,1.16055,1.16198,233903.0
3656,'2018-09-07 00:00',1.162,1.16495,1.15506,1.1552,231919.0
3657,'2018-09-09 00:00',1.15483,1.15608,1.15474,1.15607,6048.0
3658,'2018-09-10 00:00',1.15605,1.16161,1.1526,1.15935,195402.0
3659,'2018-09-11 00:00',1.15935,1.16441,1.15654,1.15955,211077.0
3660,'2018-09-12 00:00',1.15954,1.16496,1.15699,1.16253,231828.0
3661,'2018-09-13 00:00',1.16253,1.17009,1.16091,1.16911,222200.0
3662,'2018-09-14 00:00',1.16912,1.17215,1.16206,1.16227,205086.0
3663,'2018-09-16 00:00',1.16223,1.16322,1.16219,1.16234,6215.0
3664,'2018-09-17 00:00',1.16234,1.16981,1.1618,1.16685,187749.0
3665,'2018-09-18 00:00',1.16686,1.17243,1.16521,1.16775,224998.0
3666,'2018-09-19 00:00',1.16777,1.17149,1.165,1.1674,228795.0
3667,'2018-09-20 00:00',1.16738,1.17845,1.16719,1.17755,241592.0
3668,'2018-09-21 00:00',1.17756,1.18027,1.17327,1.17473,199893.0
3669,'2018-09-23 00:00',1.17432,1.17522,1.17378,1.17485,7617.0
3670,'2018-09-24 00:00',1.17483,1.18153,1.17241,1.17523,203664.0
3671,'2018-09-25 00:00',1.17525,1.17925,1.1731,1.17628,210535.0
3672,'2018-09-26 00:00',1.17629,1.17976,1.17259,1.17469,215612.0
3673,'2018-09-27 00:00',1.17469,1.17571,1.16331,1.1636,269085.0
3674,'2018-09-28 00:00',1.1636,1.16511,1.15698,1.16019,223575.0
3675,'2018-09-30 00:00',1.16171,1.16173,1.16028,1.16052,6517.0
3676,'2018-10-01 00:00',1.16052,1.16246,1.15635,1.15769,203560.0
3677,'2018-10-02 00:00',1.1577,1.15802,1.15052,1.15503,242343.0
3678,'2018-10-03 00:00',1.15503,1.15936,1.14645,1.14764,263707.0
3679,'2018-10-04 00:00',1.14765,1.15426,1.14633,1.15173,230822.0
3680,'2018-10-05 00:00',1.15173,1.15495,1.14838,1.15174,225535.0
3681,'2018-10-07 00:00',1.1521,1.15275,1.15197,1.15238,7580.0
3682,'2018-10-08 00:00',1.15238,1.15296,1.14599,1.14941,187007.0
3683,'2018-10-09 00:00',1.14941,1.15087,1.14321,1.15046,256517.0
3684,'2018-10-10 00:00',1.15046,1.15452,1.14798,1.1533,238171.0
3685,'2018-10-11 00:00',1.1533,1.15994,1.15311,1.159,290556.0
3686,'2018-10-12 00:00',1.15899,1.16104,1.15343,1.15571,228350.0
3687,'2018-10-14 00:00',1.15372,1.15534,1.15369,1.15504,9899.0
3688,'2018-10-15 00:00',1.15505,1.16061,1.1543,1.15828,213657.0
3689,'2018-10-16 00:00',1.15828,1.16212,1.1566,1.15762,216739.0
3690,'2018-10-17 00:00',1.15763,1.15803,1.14953,1.15011,242891.0
3691,'2018-10-18 00:00',1.15012,1.15272,1.14492,1.14539,249730.0
3692,'2018-10-19 00:00',1.14539,1.15345,1.14331,1.15142,240379.0
3693,'2018-10-21 00:00',1.15149,1.15179,1.15084,1.15105,8604.0
3694,'2018-10-22 00:00',1.15106,1.15501,1.14557,1.14646,223839.0
3695,'2018-10-23 00:00',1.14646,1.14934,1.14392,1.14706,261427.0
3696,'2018-10-24 00:00',1.14706,1.14766,1.13789,1.13988,259351.0
3697,'2018-10-25 00:00',1.13987,1.14326,1.13561,1.13753,246916.0
